Nomer,IDKostumer,Nama,NilaiKredit,Provinsi,JenisKelamin,Umur,tenor,saldo,jumlahProduk,PunyaKartuKredit,NasabahAktif,PerkiraanPendapatan,TutupRekening
7452,15673907,AHMAD RUHYAT,659,DKI Jakarta,Laki-Laki,20,8,0,2,0,0,11257202000,0
7453,15636562,HIZRITA KUSUMASWARI,573,Jawa Barat,Perempuan,44,8,0,2,0,0,6242446000,0
7454,15702571,IDA ROHAYANI,778,Jawa Tengah,Perempuan,35,1,15195819000,3,1,1,13123837000,1
7455,15627365,MARYATI SIBUEA,732,DKI Jakarta,Perempuan,46,0,0,2,1,1,18435078000,0
7456,15748499,MULYANI,550,Jawa Tengah,Perempuan,33,4,11840091000,1,0,1,1399964000,1
7457,15598614,KRIS SUSANTO,790,Jawa Barat,Laki-Laki,20,8,0,2,1,0,16815276000,0
7458,15668889,DITA RIZKI AMALIA,665,Jawa Tengah,Perempuan,43,2,11632227000,4,1,0,3564012000,1
7459,15800049,NIKE YULIANINGSIH,728,Jawa Barat,Perempuan,43,5,0,1,1,1,12008817000,0
7460,15583724,EDI PURNOMO,645,Jawa Barat,Laki-Laki,29,4,0,2,1,1,7434611000,0
7461,15622083,HJ NANAH MAESANAH,647,Jawa Tengah,Perempuan,30,6,14313891000,2,1,0,295546000,0
7462,15645571,NOVITA SARI,596,Jawa Barat,Perempuan,32,4,0,2,0,1,14650435000,0
7463,15598266,SURYANI SETIANINGSIH,610,DKI Jakarta,Perempuan,40,9,0,1,1,1,14960254000,0
7464,15667934,LUKAT,512,DKI Jakarta,Laki-Laki,36,0,12980417000,1,1,0,530209000,0
7465,15569682,RIFANI SULIMAYANA P,768,Jawa Tengah,Perempuan,37,9,10830811000,1,1,0,4178825000,1
7466,15772941,NUROHMAN,666,Jawa Tengah,Laki-Laki,30,3,11015327000,1,0,1,7484946000,0
7467,15586174,LUKMAN,700,Jawa Tengah,Laki-Laki,30,4,11637748000,1,1,1,13441731000,0
7468,15803682,DESI NATALIA SIANTURI,651,Jawa Tengah,Perempuan,37,10,11779106000,2,1,1,7583758000,0
7469,15627328,SLAMET HERI DWIYANTO,542,Jawa Barat,Laki-Laki,26,2,0,2,1,1,5486954000,0
7470,15717065,MAJDUDDIN AL FAIRUUZ AABAADI,686,DKI Jakarta,Laki-Laki,35,8,10541973000,1,1,0,3535646000,0
7471,15602456,ABDUL ROZAQ HARAHAP,850,Jawa Tengah,Laki-Laki,47,4,9921947000,2,1,1,12214113000,0
7472,15721569,UNTUNG ARIPYANTO,658,Jawa Tengah,Laki-Laki,55,8,11932793000,1,0,1,11943966000,0
7473,15573798,NY  HJ SRI WAHYUNI,448,DKI Jakarta,Perempuan,36,6,8394712000,2,1,0,8199953000,0
7474,15638272,HILAL HASAN,609,Jawa Barat,Laki-Laki,32,4,9988316000,1,1,1,12059485000,0
7475,15799859,AHMAD  YOGI  SAPUTRA,704,DKI Jakarta,Laki-Laki,50,4,16543826000,1,1,0,12077075000,1
7476,15599152,SUMIYEH,698,DKI Jakarta,Perempuan,31,1,15611124000,1,0,0,13479074000,0
7477,15737909,TJASMO,759,DKI Jakarta,Laki-Laki,44,2,11109558000,2,1,0,1001377000,0
7478,15646190,ANI LESTARI,677,DKI Jakarta,Perempuan,56,0,11996345000,1,0,0,15832587000,1
7479,15711249,HOSIN WADORA,544,Jawa Barat,Laki-Laki,22,4,0,2,1,0,7000767000,0
7480,15671987,ARPI TALSINA BUKIT,567,Jawa Barat,Laki-Laki,35,8,15313774000,1,1,0,8865907000,0
7481,15812766,RIZKI AYU ELBAMA,490,Jawa Barat,Perempuan,40,6,15611108000,1,0,0,19088913000,0
7482,15778589,SAHPUTRA TARIGAN,626,DKI Jakarta,Laki-Laki,34,7,1130147000,2,1,1,5664628000,0
7483,15750104,INTAN,718,Jawa Tengah,Perempuan,43,5,13261573000,2,1,0,329991000,0
7484,15784526,MUHAMAD GUNTUR,616,DKI Jakarta,Laki-Laki,44,5,10201638000,1,0,1,17823537000,1
7485,15646563,WITRIATIKA  VARADELLA,772,DKI Jakarta,Perempuan,35,9,0,1,0,1,2544831000,0
7486,15744423,EMELIANA HUTASOIT,561,DKI Jakarta,Perempuan,32,5,0,2,1,0,8487199000,0
7487,15593694,ROCHMAN PAMBUDI,814,DKI Jakarta,Laki-Laki,49,8,0,2,0,0,15782254000,0
7488,15785367,KASAD ADANG,651,DKI Jakarta,Laki-Laki,56,4,0,1,0,0,8438322000,1
7489,15687765,KRISNA RAHMAYANTI,538,Jawa Tengah,Perempuan,42,4,8038024000,1,1,0,11921646000,0
7490,15789014,ANIKA,600,DKI Jakarta,Perempuan,26,6,10890912000,1,1,0,8254701000,0
7491,15703177,EVE MENRIANNI SIHOTANG,654,DKI Jakarta,Perempuan,35,2,908658000,1,1,1,8676446000,0
7492,15660263,MASRIA HELMI,622,DKI Jakarta,Perempuan,40,4,9979976000,2,1,0,19737213000,0
7493,15776545,DIAN RACHMAWATIE,682,DKI Jakarta,Perempuan,28,10,20072496000,1,0,1,8287264000,1
7494,15683276,PERRY MARGA TRUNO,610,Jawa Barat,Laki-Laki,37,10,14036395000,2,1,1,12956386000,0
7495,15599272,BERLIANA HUTAJULU,795,DKI Jakarta,Perempuan,36,1,15184464000,1,1,1,13538889000,0
7496,15589541,ANWAR SIMORANGKIR,557,DKI Jakarta,Laki-Laki,27,2,0,2,0,1,449755000,0
7497,15608804,ANDRIAS CIPUTRA,824,Jawa Tengah,Laki-Laki,49,8,13323148000,1,1,1,6788537000,0
7498,15645820,LIA NURMALA,698,DKI Jakarta,Perempuan,27,7,0,2,1,0,11147155000,0
7499,15659031,FEBIH WULANDARI,630,DKI Jakarta,Perempuan,36,8,12659899000,2,1,1,13440793000,0
7500,15790113,MENAK MARPAUNG,609,Jawa Tengah,Perempuan,71,6,1133171000,1,1,0,10825822000,1
7501,15652289,OYIM,694,DKI Jakarta,Laki-Laki,47,4,0,2,1,0,19752862000,0
7502,15605341,MIRAN,681,DKI Jakarta,Laki-Laki,58,8,9317388000,1,1,1,13976125000,0
7503,15697844,ROBERT RONALD TAMPI,721,Jawa Barat,Laki-Laki,32,10,0,1,1,0,13611996000,1
7504,15652048,MELI KRISTINA LIMBONG,563,Jawa Tengah,Perempuan,44,7,10500731000,2,1,1,19781216000,0
7505,15587038,DWI RAHAYU,654,Jawa Barat,Perempuan,32,2,0,1,1,1,5197292000,1
7506,15660528,VIRLIANA NAWANINGRUM,659,Jawa Barat,Perempuan,27,4,0,2,1,0,9934187000,0
7507,15700300,FITRI BUANA,674,Jawa Tengah,Perempuan,44,4,13159385000,1,0,1,17134502000,1
7508,15642001,RINA FITRIANI,576,Jawa Tengah,Perempuan,44,9,11953052000,1,1,0,11905668000,1
7509,15580366,ANGGERIANI,566,Jawa Tengah,Perempuan,54,4,1186146000,2,1,1,17260162000,0
7510,15657228,RAHMAT,545,Jawa Tengah,Laki-Laki,37,9,9582913000,2,0,1,10493688000,0
7511,15729377,ADIN NAGSYAHBANDI,798,DKI Jakarta,Laki-Laki,36,1,0,2,1,1,1590441000,0
7512,15686913,ABDUL AZIZ,757,DKI Jakarta,Laki-Laki,38,0,0,1,1,0,8326306000,0
7513,15631267,ADE CUI,641,DKI Jakarta,Laki-Laki,50,6,15359073000,2,1,1,13091078000,0
7514,15632275,NURAINI BIN YASIN,718,DKI Jakarta,Perempuan,29,2,0,1,1,0,12633672000,0
7515,15715907,M Z ARIFIN,699,DKI Jakarta,Laki-Laki,64,9,11310952000,1,1,0,279808000,1
7516,15764841,PARLINGGOMAN NABABAN,623,DKI Jakarta,Laki-Laki,35,0,13055724000,1,1,1,4788071000,0
7517,15748649,YANAH,644,DKI Jakarta,Perempuan,40,8,9318319000,1,1,0,7388249000,0
7518,15771409,HARSONO,586,DKI Jakarta,Laki-Laki,58,7,15193363000,1,1,0,16296005000,1
7519,15779207,WAKIJO,500,Jawa Tengah,Laki-Laki,30,2,12549564000,2,1,1,6880747000,0
7520,15814116,AAM AMELIA,583,DKI Jakarta,Perempuan,42,7,0,2,1,0,14403905000,0
7521,15665087,SELAMET PRAMONO,595,Jawa Tengah,Laki-Laki,26,8,11854772000,1,1,1,15119218000,0
7522,15611189,BOCEND AMALDO SIBORO,670,Jawa Barat,Laki-Laki,43,1,9779221000,1,0,0,12022562000,0
7523,15729718,MASRI NAAMID,610,DKI Jakarta,Laki-Laki,41,6,0,3,0,0,5611881000,1
7524,15733602,HARYANTO,814,Jawa Barat,Laki-Laki,72,2,0,2,0,1,13085303000,0
7525,15620103,SARAH,660,DKI Jakarta,Perempuan,40,8,16718101000,1,1,1,18515694000,0
7526,15770406,AYU PRISTIWANTI,580,Jawa Tengah,Perempuan,35,9,12135519000,1,0,1,3567145000,0
7527,15800554,MARIANTO,850,DKI Jakarta,Laki-Laki,81,1,0,2,1,1,5956824000,0
7528,15611409,KUMALA NOVIYANTI,676,Jawa Barat,Perempuan,35,0,0,2,0,0,13991158000,0
7529,15646535,RENI ANDRIANI,578,DKI Jakarta,Perempuan,46,5,11322647000,1,1,0,5677076000,0
7530,15575430,MUHAMMAD ZALDI,579,DKI Jakarta,Laki-Laki,33,1,11839275000,1,1,1,15756475000,0
7531,15711299,RUSCAHYADI,711,Jawa Tengah,Laki-Laki,52,8,14526254000,1,0,1,13147331000,0
7532,15642063,NARISAH,692,DKI Jakarta,Laki-Laki,40,6,16350516000,1,0,0,9042409000,0
7533,15706602,PENI MARYAYUN,760,Jawa Barat,Perempuan,33,1,11811428000,2,0,1,15666021000,0
7534,15592773,ANNA NOVIANA,630,Jawa Tengah,Perempuan,51,0,10844923000,3,0,0,8837269000,1
7535,15786539,NURIYAH,808,DKI Jakarta,Perempuan,32,1,0,2,1,1,4620071000,0
7536,15737542,YOSIA SUHERMAN,611,Jawa Tengah,Laki-Laki,36,10,10329456000,1,1,0,16054812000,0
7537,15590234,SRI SUGIYANTI,697,DKI Jakarta,Perempuan,42,1,0,1,1,0,126283000,1
7538,15773776,NUR ROCHMAH,655,DKI Jakarta,Perempuan,38,6,0,1,1,1,18863928000,0
7539,15728082,KOMARUL ANWAR,601,Jawa Barat,Laki-Laki,28,6,0,2,1,0,1466528000,0
7540,15609987,SITI FARIDATUL MUAWANA,755,DKI Jakarta,Perempuan,42,2,11991912000,1,1,0,15686821000,0
7541,15735330,TIN SURTINI,553,DKI Jakarta,Perempuan,37,1,0,1,1,0,3046155000,0
7542,15649430,SANDY ADAM MAHAPUTRA,723,DKI Jakarta,Laki-Laki,28,4,0,2,1,1,12388588000,0
7543,15768777,MUHAMMAD LUTFI,507,Jawa Barat,Laki-Laki,34,4,0,2,1,1,6068838000,0
7544,15777893,AGUS PERMANA,777,DKI Jakarta,Laki-Laki,43,1,0,2,1,0,2178591000,0
7545,15791326,M KUDRATULLAH B R,566,DKI Jakarta,Laki-Laki,34,3,0,1,0,0,18813569000,0
7546,15615176,ALI PURNOMO,732,DKI Jakarta,Laki-Laki,26,7,0,2,1,0,15436466000,0
7547,15735221,TA'SYA ANURRAHMAH LEILA  S,697,DKI Jakarta,Perempuan,42,10,0,2,1,0,6131215000,0
7548,15617991,JEPRISON A KARIMANG,555,DKI Jakarta,Laki-Laki,29,4,12874404000,1,1,1,4745493000,0
7549,15658504,DEWI SETIYOWATI,584,Jawa Tengah,Perempuan,62,9,13772734000,2,0,1,1211029000,0
7550,15785705,JAENAL QIRO,705,Jawa Tengah,Laki-Laki,44,10,10673158000,1,1,0,13741987000,1
7551,15801817,RIMA RISMAYANTI,688,DKI Jakarta,Perempuan,38,7,12354421000,1,1,1,15766402000,0
7552,15752578,MUJAYANA,626,DKI Jakarta,Perempuan,37,2,13396896000,2,1,0,14868965000,0
7553,15781574,AMSAL FERDINANTA HUTASOIT,636,Jawa Barat,Laki-Laki,76,9,1265346000,1,1,1,3978962000,0
7554,15792107,SARTAM,719,Jawa Barat,Laki-Laki,35,8,0,1,1,1,1651624000,0
7555,15569917,CHAIRUL KARNO  A MD,706,Jawa Barat,Laki-Laki,30,6,8760968000,2,0,0,13767455000,1
7556,15721504,ROHIMAH BT H NAPIH,731,Jawa Barat,Perempuan,41,3,0,2,1,0,10137172000,0
7557,15757306,LIUNG,738,Jawa Barat,Laki-Laki,49,3,0,3,1,1,6506648000,1
7558,15647295,ISWAN WAHYUDIN,426,DKI Jakarta,Laki-Laki,34,9,0,2,1,0,10787691000,0
7559,15642098,DIO ADITYA,622,Jawa Barat,Laki-Laki,36,0,108960000,2,1,0,1111803000,1
7560,15696120,NENENG SOLICHATIN,701,Jawa Barat,Perempuan,30,2,0,2,1,0,11565063000,0
7561,15675176,MARGARETTA LIM,512,DKI Jakarta,Perempuan,51,6,14495331000,1,1,1,16503517000,0
7562,15700046,SHINTA ULLY SAMOSIR,635,DKI Jakarta,Perempuan,41,4,10354488000,2,1,0,19374655000,0
7563,15782089,SUGIH SAMSUL MUARIF,685,DKI Jakarta,Laki-Laki,33,6,0,1,1,0,5845826000,0
7564,15706394,NUR LAILA,609,DKI Jakarta,Perempuan,53,7,0,2,0,1,5233285000,0
7565,15759387,SUWIKO,598,Jawa Tengah,Laki-Laki,38,1,10148718000,1,1,1,759591000,1
7566,15623369,PARTAMA  S PD,708,DKI Jakarta,Laki-Laki,52,10,10535581000,1,1,0,12307000,1
7567,15732943,MARYANI,574,Jawa Barat,Perempuan,36,4,779675000,1,1,0,16706695000,1
7568,15750545,WAHYU PRASETYO,629,DKI Jakarta,Laki-Laki,44,5,0,4,0,0,11757259000,1
7569,15809909,SAFURI,422,Jawa Barat,Laki-Laki,54,4,0,2,1,1,716671000,0
7570,15642448,BUDI SIHALOHO,656,Jawa Barat,Laki-Laki,28,8,12004777000,1,1,1,13717339000,0
7571,15791944,JUWITA PUSPITA ANGGRAENI,697,DKI Jakarta,Perempuan,32,7,17546485000,3,1,0,11644242000,1
7572,15768342,TRI BUDI S,718,DKI Jakarta,Laki-Laki,52,8,794753000,3,1,1,3242132000,1
7573,15567919,ORISHA HIDAYANAH HERMAWATI,586,Jawa Tengah,Perempuan,37,8,16773569000,2,0,1,10466579000,0
7574,15674750,SITI MARYUNI,481,Jawa Barat,Perempuan,37,8,0,2,1,0,4421586000,0
7575,15778345,SRI HANDAYANI,749,DKI Jakarta,Perempuan,33,1,7438598000,1,1,0,2016447000,0
7576,15687634,NURJANAH,561,Jawa Tengah,Perempuan,49,5,94754000,1,1,1,2669131000,0
7577,15666096,BAYU NANDA PUTRA,676,Jawa Barat,Laki-Laki,27,4,0,1,0,1,10795567000,0
7578,15581700,ASMADI,615,Jawa Tengah,Laki-Laki,43,3,8692086000,1,1,1,15004837000,0
7579,15656417,SUPRAPTONO,582,DKI Jakarta,Laki-Laki,39,1,13207748000,2,1,0,19225515000,0
7580,15649101,BOEN KHIOE THOE,601,DKI Jakarta,Laki-Laki,40,10,12784786000,1,0,0,17324568000,0
7581,15781975,DIANA SARI INDRAYATI,708,DKI Jakarta,Perempuan,34,3,0,1,0,1,12145788000,1
7582,15700511,YULI,708,Jawa Tengah,Perempuan,42,9,17670236000,2,1,1,10480474000,0
7583,15770255,PATIMAH,797,Jawa Tengah,Perempuan,33,10,8355558000,1,0,0,6976714000,0
7584,15643574,NURHASANAH,682,DKI Jakarta,Perempuan,26,8,0,2,1,0,17837343000,0
7585,15595010,MESTA MONIKA HUTAPEA,694,Jawa Barat,Perempuan,39,9,0,2,0,0,9992404000,0
7586,15580579,TRIMUDIANTO PUTRO,490,DKI Jakarta,Laki-Laki,40,1,0,1,1,1,4959419000,1
7587,15748532,HJ  A R A F A T I,828,Jawa Barat,Perempuan,42,10,0,1,1,1,18607114000,0
7588,15773789,BANGKIT WAHYUDI,594,Jawa Barat,Laki-Laki,38,7,9685835000,1,1,0,7751145000,0
7589,15600027,BOBY HERMAWAN,579,Jawa Barat,Laki-Laki,33,1,0,2,1,1,5481657000,0
7590,15620832,BADAR,723,DKI Jakarta,Laki-Laki,35,0,0,2,0,1,6129099000,0
7591,15568819,KASIYEM,619,Jawa Tengah,Perempuan,42,8,13279604000,3,1,1,19182135000,1
7592,15748691,DARYONO,794,Jawa Barat,Laki-Laki,30,1,15497054000,1,0,1,15676845000,0
7593,15583552,H MAKMUN AZIS NASUTION,674,Jawa Tengah,Laki-Laki,44,3,8890221000,1,1,0,7373132000,0
7594,15588019,RIZKI MUTIARA SHAFITRI,418,DKI Jakarta,Perempuan,28,7,9873892000,1,1,0,12219022000,0
7595,15713250,ANISA RIZKI UTAMI,502,DKI Jakarta,Perempuan,33,8,0,2,1,1,12350901000,0
7596,15569595,SURYANI,678,DKI Jakarta,Perempuan,50,6,0,1,1,0,81995000,0
7597,15794868,KASWIYAH,599,Jawa Tengah,Perempuan,40,10,13745628000,2,1,1,1411311000,0
7598,15576680,IKA  NUR  RACHMAH,736,DKI Jakarta,Perempuan,29,4,0,2,0,0,5170501000,0
7599,15613699,HETI HERAWATI,430,DKI Jakarta,Perempuan,60,7,7393702000,1,1,0,16193762000,1
7600,15609758,MARDIANSYAH,537,DKI Jakarta,Laki-Laki,45,7,15862104000,1,1,0,12089296000,1
7601,15762392,TITIK SETIASIH,683,Jawa Barat,Perempuan,30,1,1132572000,1,1,1,6503502000,0
7602,15693382,BUDI MAHMUDI,828,DKI Jakarta,Laki-Laki,31,9,0,1,0,1,16425737000,0
7603,15791769,ABDUL  RAHMAT  FAUZAN,691,DKI Jakarta,Laki-Laki,29,9,11653643000,1,1,0,5198799000,0
7604,15712483,SLAMET S,608,Jawa Barat,Laki-Laki,28,4,0,2,1,0,1089963000,1
7605,15636454,ABRIAJANI OCTHAVIAN,691,DKI Jakarta,Laki-Laki,60,6,10107069000,1,1,0,1773558000,1
7606,15710138,SUNYOTO,718,Jawa Barat,Laki-Laki,39,6,0,2,0,1,638891000,0
7607,15571571,K U S N A D I,680,Jawa Tengah,Laki-Laki,31,3,12733146000,3,1,1,1764336000,0
7608,15638751,TEDDY,838,Jawa Barat,Laki-Laki,41,5,0,2,1,0,8131351000,0
7609,15598574,SRI WAHYUNI,695,Jawa Barat,Perempuan,31,5,0,2,0,1,1399888000,0
7610,15796787,YULIANTI,681,DKI Jakarta,Perempuan,46,0,10596942000,1,1,0,577156000,0
7611,15615670,E D Y,762,DKI Jakarta,Laki-Laki,36,5,11954746000,1,1,1,4269365000,0
7612,15705506,ETHIKA DACHI,751,Jawa Barat,Perempuan,38,7,0,2,0,0,9083961000,0
7613,15599535,SAHRONI,678,Jawa Barat,Laki-Laki,28,5,13866818000,1,1,1,5414401000,0
7614,15768449,SURINTO,634,DKI Jakarta,Laki-Laki,37,7,515825000,2,1,1,18431288000,0
7615,15725002,ANDREAN WAHYOEDI,749,DKI Jakarta,Laki-Laki,37,7,0,2,1,0,2030679000,0
7616,15611682,SHOLEHAH,590,Jawa Barat,Perempuan,37,6,16990292000,1,1,1,12825618000,0
7617,15749964,ROJANAH,610,DKI Jakarta,Perempuan,27,4,872624000,2,1,0,18272007000,0
7618,15678779,SUSILATY,502,DKI Jakarta,Perempuan,33,7,0,2,0,1,408252000,0
7619,15752601,SLAMET JUNAEDI,578,DKI Jakarta,Laki-Laki,40,7,0,2,0,0,10223373000,0
7620,15758477,KARNINGSIH,547,DKI Jakarta,Perempuan,32,2,0,2,1,0,13200283000,0
7621,15629133,DEBI INA IRFIANA,579,DKI Jakarta,Perempuan,27,9,0,2,1,0,1268387000,0
7622,15604963,SUTRISNO,661,DKI Jakarta,Laki-Laki,39,5,0,2,0,0,18146146000,0
7623,15796413,RIZKY  AULIA  MUSLIM,794,DKI Jakarta,Laki-Laki,46,6,0,2,1,0,19532574000,0
7624,15812470,ORANCE TEENAI,719,DKI Jakarta,Laki-Laki,61,5,0,2,0,1,2913243000,0
7625,15587443,MUHAMMAD  AMIN  WAHID,728,DKI Jakarta,Laki-Laki,69,1,0,2,1,1,13180486000,0
7626,15689692,EVI ROSMALA DEWI,598,Jawa Tengah,Perempuan,19,3,15034837000,1,1,1,17378404000,0
7627,15779586,SURIPTO,822,Jawa Tengah,Laki-Laki,46,3,11507402000,2,1,0,2624986000,0
7628,15667588,SUGENG RIYANTO,670,Jawa Barat,Laki-Laki,40,3,0,1,1,1,18265015000,0
7629,15624423,RIKO PATRIECK,850,DKI Jakarta,Laki-Laki,28,8,9998698000,1,1,0,19658255000,0
7630,15591107,IMAM ASHARI,723,Jawa Tengah,Laki-Laki,68,3,110357000,1,0,0,14197754000,1
7631,15748986,SRI DEWI PANJAITAN,705,Jawa Tengah,Perempuan,42,8,16668592000,2,1,1,5531351000,0
7632,15793896,SITI AMINAH,677,Jawa Barat,Perempuan,40,7,953128000,1,1,1,6294475000,0
7633,15620570,RAHMAN SYAH,736,DKI Jakarta,Laki-Laki,43,4,20244347000,1,1,0,7237503000,0
7634,15727811,SETIAWAN ARIFIN SE,661,Jawa Tengah,Laki-Laki,47,0,10949362000,1,0,0,18832401000,1
7635,15707681,IDA ROSIDAH,501,Jawa Tengah,Perempuan,38,9,8897739000,2,0,1,13340307000,0
7636,15702030,ANDI SETYAWAN,516,DKI Jakarta,Laki-Laki,29,2,10498257000,1,1,0,1573785000,0
7637,15673238,SADAT HUSEN,517,Jawa Tengah,Laki-Laki,59,8,15411099000,2,1,0,10124008000,1
7638,15604196,HERWETH ANDREAS,766,DKI Jakarta,Laki-Laki,32,6,18571428000,1,1,1,1025025000,0
7639,15769356,FEBY RUKHI FITROHTI,520,Jawa Tengah,Perempuan,23,3,11602253000,2,1,1,3757766000,0
7640,15665590,MARUHUM SIANTURI,541,DKI Jakarta,Laki-Laki,46,6,0,2,1,1,8345667000,0
7641,15572361,DAVIN PRIMAJODI,790,Jawa Tengah,Laki-Laki,34,2,16401148000,1,1,0,19942041000,0
7642,15667460,SITI JUARIAH,797,DKI Jakarta,Perempuan,31,9,0,2,1,1,2474889000,0
7643,15654760,ELA HAYATI,811,DKI Jakarta,Perempuan,40,1,10151489000,1,1,1,121765000,0
7644,15632669,HADI SUPIANTO,722,Jawa Barat,Laki-Laki,32,4,0,2,1,1,11366648000,0
7645,15613673,LASMARIA SITUMEANG,675,DKI Jakarta,Perempuan,28,9,0,1,1,0,13411093000,0
7646,15698522,NAIDA SUSANTARI,660,Jawa Tengah,Perempuan,39,9,13459933000,2,1,0,18309587000,0
7647,15741633,APRIYANTO,566,Jawa Barat,Laki-Laki,32,10,14751126000,1,1,1,15989103000,0
7648,15674583,IIS SUGIANTI,768,DKI Jakarta,Perempuan,25,0,7839608000,1,1,1,831619000,0
7649,15665374,INDRA GUNAWAN,610,Jawa Barat,Laki-Laki,31,5,0,2,0,0,6373636000,0
7650,15588854,A N I,715,DKI Jakarta,Perempuan,31,3,11058129000,1,1,1,9471524000,0
7651,15810716,RINI HANDAYANI,750,Jawa Tengah,Perempuan,42,8,15183636000,2,1,0,6869538000,0
7652,15776921,AGUS MUSLIM,431,Jawa Tengah,Laki-Laki,45,5,8362455000,2,0,0,3689962000,0
7653,15569394,LOWIG STEFAN SETIAWAN,704,DKI Jakarta,Laki-Laki,24,2,14819715000,2,1,0,18277508000,0
7654,15788215,AFRIYON,535,Jawa Barat,Laki-Laki,30,5,12292475000,1,0,0,6239059000,1
7655,15641007,MARDIANA,614,DKI Jakarta,Perempuan,38,4,72594000,1,1,1,7604248000,0
7656,15594651,SISWANDI,748,DKI Jakarta,Laki-Laki,38,4,11522136000,1,0,1,7095675000,0
7657,15575146,IR  ABIDIN,492,Jawa Tengah,Laki-Laki,51,8,11780874000,2,1,1,6731112000,0
7658,15608916,ZARKASIH,573,DKI Jakarta,Laki-Laki,40,7,14775468000,1,1,1,11045446000,0
7659,15666297,E R N I H,706,Jawa Barat,Perempuan,53,3,0,3,0,0,8847902000,1
7660,15598586,IR JAYA SUGINTA,680,DKI Jakarta,Laki-Laki,31,10,11329217000,1,1,1,12263973000,0
7661,15665014,MOCH SAIDI,458,Jawa Barat,Laki-Laki,36,5,0,2,1,0,7972378000,0
7662,15701738,JESSICA HUTAGALUNG,612,Jawa Tengah,Perempuan,44,2,11516338000,1,1,1,9767752000,1
7663,15650591,NILUH PUTU SWASTINI ANDRIANI,809,Jawa Tengah,Perempuan,50,10,11809862000,1,1,1,10072002000,1
7664,15652667,SUMIYATI,590,DKI Jakarta,Perempuan,39,9,0,2,1,1,10473052000,0
7665,15679622,SUWITO NUR WIDI EKO ATMOJO,602,DKI Jakarta,Laki-Laki,35,8,0,1,1,1,2249929000,0
7666,15730150,SULISTIA NINGSIH,540,Jawa Barat,Perempuan,37,0,1208257000,1,1,0,2825789000,0
7667,15813192,RATIH KUMALA SARI,494,DKI Jakarta,Perempuan,25,6,0,2,0,1,10998809000,0
7668,15606554,RISQI AULIA RACHMAN,797,DKI Jakarta,Laki-Laki,29,1,0,1,0,1,14999132000,0
7669,15611794,ABDUL ROHMAN,526,Jawa Tengah,Laki-Laki,61,6,13384528000,2,1,1,451808000,0
7670,15672357,MUHAMAD NURFAIZI,631,Jawa Barat,Laki-Laki,38,7,0,2,1,0,18160585000,0
7671,15711759,IDA SUSANTI,576,DKI Jakarta,Perempuan,29,5,10854104000,1,1,1,12646909000,0
7672,15615296,RULIANA,405,DKI Jakarta,Perempuan,39,10,0,1,1,0,16081085000,1
7673,15699294,AHMAD JUNAEDI,555,DKI Jakarta,Laki-Laki,30,1,0,2,0,0,8814686000,0
7674,15788634,SAROHA BANJARNAHOR,750,Jawa Barat,Laki-Laki,37,2,11381706000,1,0,0,8833374000,0
7675,15660871,SUMIANTO,665,DKI Jakarta,Laki-Laki,28,8,13730023000,1,1,0,9017483000,0
7676,15618258,SRI YATI,640,Jawa Barat,Perempuan,37,5,15802438000,1,1,0,8129809000,0
7677,15722535,WAWAN SETIAWAN,457,DKI Jakarta,Laki-Laki,33,7,12783754000,1,0,1,6001317000,0
7678,15711977,DIPI KODRI,695,DKI Jakarta,Laki-Laki,36,4,161533000,1,1,0,10094091000,0
7679,15690169,MUHAMAD FAUZI,645,DKI Jakarta,Laki-Laki,31,7,1611717000,2,1,0,1259994000,1
7680,15790689,YACOB ANDAYAN,647,Jawa Barat,Laki-Laki,32,9,8095836000,1,1,1,12859073000,0
7681,15665181,RADI,808,Jawa Barat,Laki-Laki,25,7,0,2,0,1,2318037000,0
7682,15633608,RINA,641,DKI Jakarta,Perempuan,33,2,1461936000,2,1,1,5579683000,1
7683,15805261,DJATI ARDIANTO,700,Jawa Barat,Laki-Laki,29,8,0,2,0,1,15209702000,0
7684,15740356,DASRIL,660,Jawa Tengah,Laki-Laki,26,4,11502176000,1,0,1,16244305000,0
7685,15808223,FIRDA SYARIFAH,615,Jawa Barat,Perempuan,41,1,12677343000,1,1,1,5555126000,0
7686,15769980,ADINDA NURUL RAHMAH,705,Jawa Tengah,Perempuan,40,3,9288991000,1,1,1,10949669000,0
7687,15675450,GARRY MAGAT VALENT,718,DKI Jakarta,Laki-Laki,48,9,0,2,1,1,7210563000,0
7688,15776494,ANDRIKO,754,DKI Jakarta,Laki-Laki,61,5,14662235000,1,1,1,4181522000,1
7689,15592412,BAINAH,713,Jawa Tengah,Perempuan,45,4,13103814000,1,1,0,7400504000,1
7690,15777452,ROSITA,587,DKI Jakarta,Perempuan,46,6,8882029000,1,0,0,7022434000,0
7691,15692258,MARPUAH,569,Jawa Barat,Perempuan,31,1,11540697000,1,0,0,14552822000,0
7692,15791045,HENDRYANTO SINAGA,568,DKI Jakarta,Laki-Laki,38,3,13295192000,1,0,1,12448628000,0
7693,15807889,M ROHANI E SAMOSIR,634,Jawa Tengah,Perempuan,74,5,1088917000,1,1,0,1007802000,0
7694,15602043,MEILINA KRISTIN S,770,Jawa Tengah,Perempuan,46,5,14178863000,2,0,0,16496721000,0
